          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    4.990     5     5     5.0     25  26593 |    5  4991    0.0069    0.0014    0.0003 |
    4.995     5     5     5.0     25  26618 |    5  4996    0.0071    0.0014    0.0003 |
    5.000     5     5     5.0     25  26643 |    5  5001    0.0074    0.0015    0.0003 |
    5.005     5     5     5.0     25  26668 |    5  5006    0.0072    0.0014    0.0003 |
    5.010     5     5     5.0     25  26693 |    5  5011    0.0073    0.0015    0.0003 |
    5.015     5     5     5.0     25  26718 |    5  5016    0.0067    0.0013    0.0003 |
    5.020     5     5     5.0     25  26743 |    5  5021    0.0066    0.0013    0.0003 |
    5.025     5     5     5.0     25  26768 |    5  5026    0.0070    0.0014    0.0003 |
    5.030     5     5     5.0     25  26793 |    5  5031    0.0069    0.0014    0.0003 |
    5.035     5     5     5.0     25  26818 |    5  5036    0.0077    0.0015    0.0003 |
    5.040     5     5     5.0     25  26843 |    5  5041    0.0066    0.0013    0.0003 |
    5.045     5     5     5.0     25  26868 |    5  5046    0.0069    0.0014    0.0003 |
    5.050     5     5     5.0     25  26893 |    5  5051    0.0071    0.0014    0.0003 |
    5.055     5     5     5.0     25  26918 |    5  5056    0.0070    0.0014    0.0003 |
    5.060     5     5     5.0     25  26943 |    5  5061    0.0065    0.0013    0.0003 |
    5.065     5     5     5.0     25  26968 |    5  5066    0.0062    0.0012    0.0002 |
    5.070     5     5     5.0     25  26993 |    5  5071    0.0061    0.0012    0.0002 |
    5.075     5     5     5.0     25  27018 |    5  5076    0.0067    0.0013    0.0003 |
    5.080     5     5     5.0     25  27043 |    5  5081    0.0068    0.0014    0.0003 |
    5.085     5     5     5.0     25  27068 |    5  5086    0.0067    0.0013    0.0003 |
    5.090     5     5     5.0     25  27093 |    5  5091    0.0057    0.0011    0.0002 |
    5.095     5     5     5.0     25  27118 |    5  5096    0.0063    0.0013    0.0003 |
    5.100     5     5     5.0     25  27143 |    5  5101    0.0067    0.0013    0.0003 |
    5.105     5     5     5.0     25  27168 |    5  5106    0.0070    0.0014    0.0003 |
    5.110     5     5     5.0     25  27193 |    5  5111    0.0059    0.0012    0.0002 |
    5.115     5     5     5.0     25  27218 |    5  5116    0.0067    0.0013    0.0003 |
    5.120     5     5     5.0     25  27243 |    5  5121    0.0059    0.0012    0.0002 |
    5.125     5     5     5.0     25  27268 |    5  5126    0.0061    0.0012    0.0002 |
    5.130     5     5     5.0     25  27293 |    5  5131    0.0068    0.0014    0.0003 |
    5.135     5     5     5.0     25  27318 |    5  5136    0.0065    0.0013    0.0003 |
    5.140     5     5     5.0     25  27343 |    5  5141    0.0066    0.0013    0.0003 |
    5.145     5     5     5.0     25  27368 |    5  5146    0.0071    0.0014    0.0003 |
    5.150     5     5     5.0     25  27393 |    5  5151    0.0070    0.0014    0.0003 |
    5.155     5     5     5.0     25  27418 |    5  5156    0.0070    0.0014    0.0003 |
    5.160     5     5     5.0     25  27443 |    5  5161    0.0063    0.0013    0.0003 |
    5.165     5     5     5.0     25  27468 |    5  5166    0.0068    0.0014    0.0003 |
    5.170     5     5     5.0     25  27493 |    5  5171    0.0062    0.0012    0.0002 |
    5.175     5     5     5.0     25  27518 |    5  5176    0.0073    0.0015    0.0003 |
    5.180     5     5     5.0     25  27543 |    5  5181    0.0060    0.0012    0.0002 |
    5.185     5     5     5.0     25  27568 |    5  5186    0.0062    0.0012    0.0002 |
    5.190     5     5     5.0     25  27593 |    5  5191    0.0064    0.0013    0.0003 |
    5.195     5     5     5.0     25  27618 |    5  5196    0.0068    0.0014    0.0003 |
    5.200     5     5     5.0     25  27643 |    5  5201    0.0066    0.0013    0.0003 |
    5.205     5     5     5.0     25  27668 |    5  5206    0.0073    0.0015    0.0003 |
    5.210     5     5     5.0     25  27693 |    5  5211    0.0074    0.0015    0.0003 |
    5.215     5     5     5.0     25  27718 |    5  5216    0.0066    0.0013    0.0003 |
    5.220     5     5     5.0     25  27743 |    5  5221    0.0057    0.0011    0.0002 |
    5.225     5     5     5.0     25  27768 |    5  5226    0.0067    0.0013    0.0003 |
    5.230     5     5     5.0     25  27793 |    5  5231    0.0068    0.0014    0.0003 |
    5.235     5     5     5.0     25  27818 |    5  5236    0.0061    0.0012    0.0002 |
    5.240     5     5     5.0     25  27843 |    5  5241    0.0074    0.0015    0.0003 |
    5.245     5     5     5.0     25  27868 |    5  5246    0.0068    0.0014    0.0003 |
    5.250     5     5     5.0     25  27893 |    5  5251    0.0065    0.0013    0.0003 |
    5.255     5     5     5.0     25  27918 |    5  5256    0.0061    0.0012    0.0002 |
    5.260     5     5     5.0     25  27943 |    5  5261    0.0067    0.0013    0.0003 |
    5.265     5     5     5.0     25  27968 |    5  5266    0.0061    0.0012    0.0002 |
    5.270     5     5     5.0     25  27993 |    5  5271    0.0068    0.0014    0.0003 |
    5.275     5     5     5.0     25  28018 |    5  5276    0.0071    0.0014    0.0003 |
    5.280     5     5     5.0     25  28043 |    5  5281    0.0060    0.0012    0.0002 |
    5.285     5     5     5.0     25  28068 |    5  5286    0.0068    0.0014    0.0003 |
    5.290     5     5     5.0     25  28093 |    5  5291    0.0063    0.0013    0.0003 |
    5.295     5     5     5.0     25  28118 |    5  5296    0.0076    0.0015    0.0003 |
    5.300     5     5     5.0     25  28143 |    5  5301    0.0066    0.0013    0.0003 |
    5.305     5     5     5.0     25  28168 |    5  5306    0.0068    0.0014    0.0003 |
    5.310     5     5     5.0     25  28193 |    5  5311    0.0065    0.0013    0.0003 |
    5.315     5     5     5.0     25  28218 |    5  5316    0.0063    0.0013    0.0003 |
    5.320     5     5     5.0     25  28243 |    5  5321    0.0071    0.0014    0.0003 |
    5.325     5     5     5.0     25  28268 |    5  5326    0.0070    0.0014    0.0003 |
    5.330     5     5     5.0     25  28293 |    5  5331    0.0069    0.0014    0.0003 |
    5.335     5     5     5.0     25  28318 |    5  5336    0.0073    0.0015    0.0003 |
    5.340     5     5     5.0     25  28343 |    5  5341    0.0077    0.0015    0.0003 |
    5.345     5     5     5.0     25  28368 |    5  5346    0.0077    0.0015    0.0003 |
    5.350     5     5     5.0     25  28393 |    5  5351    0.0075    0.0015    0.0003 |
    5.355     5     5     5.0     25  28418 |    5  5356    0.0069    0.0014    0.0003 |
    5.360     5     5     5.0     25  28443 |    5  5361    0.0063    0.0013    0.0003 |
    5.365     5     5     5.0     25  28468 |    5  5366    0.0068    0.0014    0.0003 |
    5.370     5     5     5.0     25  28493 |    5  5371    0.0067    0.0013    0.0003 |
    5.375     5     5     5.0     25  28518 |    5  5376    0.0070    0.0014    0.0003 |
    5.380     5     5     5.0     25  28543 |    5  5381    0.0068    0.0014    0.0003 |
    5.385     5     5     5.0     25  28568 |    5  5386    0.0069    0.0014    0.0003 |
    5.390     5     5     5.0     25  28593 |    5  5391    0.0063    0.0013    0.0003 |
    5.395     5     5     5.0     25  28618 |    5  5396    0.0066    0.0013    0.0003 |
    5.400     5     5     5.0     25  28643 |    5  5401    0.0071    0.0014    0.0003 |
    5.405     5     5     5.0     25  28668 |    5  5406    0.0069    0.0014    0.0003 |
    5.410     5     5     5.0     25  28693 |    5  5411    0.0064    0.0013    0.0003 |
    5.415     5     5     5.0     25  28718 |    5  5416    0.0065    0.0013    0.0003 |
    5.420     5     5     5.0     25  28743 |    5  5421    0.0072    0.0014    0.0003 |
    5.425     5     5     5.0     25  28768 |    5  5426    0.0078    0.0016    0.0003 |
    5.430     5     5     5.0     25  28793 |    5  5431    0.0062    0.0012    0.0002 |
    5.435     5     5     5.0     25  28818 |    5  5436    0.0070    0.0014    0.0003 |
    5.440     5     5     5.0     25  28843 |    5  5441    0.0069    0.0014    0.0003 |
    5.445     5     5     5.0     25  28868 |    5  5446    0.0063    0.0013    0.0003 |
    5.450     5     5     5.0     25  28893 |    5  5451    0.0073    0.0015    0.0003 |
    5.455     5     5     5.0     25  28918 |    5  5456    0.0063    0.0013    0.0003 |
    5.460     5     5     5.0     25  28943 |    5  5461    0.0068    0.0014    0.0003 |
    5.465     5     5     5.0     25  28968 |    5  5466    0.0065    0.0013    0.0003 |
    5.470     5     5     5.0     25  28993 |    5  5471    0.0072    0.0014    0.0003 |
    5.475     5     5     5.0     25  29018 |    5  5476    0.0075    0.0015    0.0003 |
    5.480     5     5     5.0     25  29043 |    5  5481    0.0071    0.0014    0.0003 |
    5.485     5     5     5.0     25  29068 |    5  5486    0.0064    0.0013    0.0003 |
    5.490     5     5     5.0     25  29093 |    5  5491    0.0065    0.0013    0.0003 |
    5.495     5     5     5.0     25  29118 |    5  5496    0.0076    0.0015    0.0003 |
    5.500     5     5     5.0     25  29143 |    5  5501    0.0069    0.0014    0.0003 |
    5.505     5     5     5.0     25  29168 |    5  5506    0.0066    0.0013    0.0003 |
    5.510     5     5     5.0     25  29193 |    5  5511    0.0072    0.0014    0.0003 |
    5.515     5     5     5.0     25  29218 |    5  5516    0.0070    0.0014    0.0003 |
    5.520     5     5     5.0     25  29243 |    5  5521    0.0067    0.0013    0.0003 |
    5.525     5     5     5.0     25  29268 |    5  5526    0.0066    0.0013    0.0003 |
    5.530     5     5     5.0     25  29293 |    5  5531    0.0063    0.0013    0.0003 |
    5.535     5     5     5.0     25  29318 |    5  5536    0.0068    0.0014    0.0003 |
    5.540     5     5     5.0     25  29343 |    5  5541    0.0062    0.0012    0.0002 |
    5.545     5     5     5.0     25  29368 |    5  5546    0.0063    0.0013    0.0003 |
    5.550     5     5     5.0     25  29393 |    5  5551    0.0068    0.0014    0.0003 |
    5.555     5     5     5.0     25  29418 |    5  5556    0.0064    0.0013    0.0003 |
    5.560     5     5     5.0     25  29443 |    5  5561    0.0062    0.0012    0.0002 |
    5.565     5     5     5.0     25  29468 |    5  5566    0.0069    0.0014    0.0003 |
    5.570     5     5     5.0     25  29493 |    5  5571    0.0062    0.0012    0.0002 |
    5.575     5     5     5.0     25  29518 |    5  5576    0.0066    0.0013    0.0003 |
    5.580     5     5     5.0     25  29543 |    5  5581    0.0070    0.0014    0.0003 |
    5.585     5     5     5.0     25  29568 |    5  5586    0.0068    0.0014    0.0003 |
    5.590     5     5     5.0     25  29593 |    5  5591    0.0066    0.0013    0.0003 |
    5.595     5     5     5.0     25  29618 |    5  5596    0.0066    0.0013    0.0003 |
    5.600     5     5     5.0     25  29643 |    5  5601    0.0068    0.0014    0.0003 |
    5.605     5     5     5.0     25  29668 |    5  5606    0.0064    0.0013    0.0003 |
    5.610     5     5     5.0     25  29693 |    5  5611    0.0077    0.0015    0.0003 |
    5.615     5     5     5.0     25  29718 |    5  5616    0.0062    0.0012    0.0002 |
    5.620     5     5     5.0     25  29743 |    5  5621    0.0062    0.0012    0.0002 |
    5.625     5     5     5.0     25  29768 |    5  5626    0.0075    0.0015    0.0003 |
    5.630     5     5     5.0     25  29793 |    5  5631    0.0073    0.0015    0.0003 |
    5.635     5     5     5.0     25  29818 |    5  5636    0.0064    0.0013    0.0003 |
    5.640     5     5     5.0     25  29843 |    5  5641    0.0071    0.0014    0.0003 |
    5.645     5     5     5.0     25  29868 |    5  5646    0.0062    0.0012    0.0002 |
    5.650     5     5     5.0     25  29893 |    5  5651    0.0066    0.0013    0.0003 |
    5.655     5     5     5.0     25  29918 |    5  5656    0.0066    0.0013    0.0003 |
    5.660     5     5     5.0     25  29943 |    5  5661    0.0068    0.0014    0.0003 |
    5.665     5     5     5.0     25  29968 |    5  5666    0.0075    0.0015    0.0003 |
    5.670     5     5     5.0     25  29993 |    5  5671    0.0072    0.0014    0.0003 |
    5.675     5     5     5.0     25  30018 |    5  5676    0.0075    0.0015    0.0003 |
    5.680     5     5     5.0     25  30043 |    5  5681    0.0068    0.0014    0.0003 |
    5.685     5     5     5.0     25  30068 |    5  5686    0.0070    0.0014    0.0003 |
    5.690     5     5     5.0     25  30093 |    5  5691    0.0066    0.0013    0.0003 |
    5.695     5     5     5.0     25  30118 |    5  5696    0.0069    0.0014    0.0003 |
    5.700     5     5     5.0     25  30143 |    5  5701    0.0060    0.0012    0.0002 |
    5.705     5     5     5.0     25  30168 |    5  5706    0.0073    0.0015    0.0003 |
    5.710     5     5     5.0     25  30193 |    5  5711    0.0069    0.0014    0.0003 |
    5.715     5     5     5.0     25  30218 |    5  5716    0.0061    0.0012    0.0002 |
    5.720     5     5     5.0     25  30243 |    5  5721    0.0061    0.0012    0.0002 |
    5.725     5     5     5.0     25  30268 |    5  5726    0.0068    0.0014    0.0003 |
    5.730     5     5     5.0     25  30293 |    5  5731    0.0060    0.0012    0.0002 |
    5.735     5     5     5.0     25  30318 |    5  5736    0.0067    0.0013    0.0003 |
    5.740     5     5     5.0     25  30343 |    5  5741    0.0068    0.0014    0.0003 |
    5.745     5     5     5.0     25  30368 |    5  5746    0.0075    0.0015    0.0003 |
    5.750     5     5     5.0     25  30393 |    5  5751    0.0068    0.0014    0.0003 |
    5.755     5     5     5.0     25  30418 |    5  5756    0.0069    0.0014    0.0003 |
    5.760     5     5     5.0     25  30443 |    5  5761    0.0061    0.0012    0.0002 |
    5.765     5     5     5.0     25  30468 |    5  5766    0.0073    0.0015    0.0003 |
    5.770     5     5     5.0     25  30493 |    5  5771    0.0070    0.0014    0.0003 |
    5.775     5     5     5.0     25  30518 |    5  5776    0.0070    0.0014    0.0003 |
    5.780     5     5     5.0     25  30543 |    5  5781    0.0071    0.0014    0.0003 |
    5.785     5     5     5.0     25  30568 |    5  5786    0.0066    0.0013    0.0003 |
    5.790     5     5     5.0     25  30593 |    5  5791    0.0074    0.0015    0.0003 |
    5.795     5     5     5.0     25  30618 |    5  5796    0.0067    0.0013    0.0003 |
    5.800     5     5     5.0     25  30643 |    5  5801    0.0070    0.0014    0.0003 |
    5.805     5     5     5.0     25  30668 |    5  5806    0.0066    0.0013    0.0003 |
    5.810     5     5     5.0     25  30693 |    5  5811    0.0068    0.0014    0.0003 |
    5.815     5     5     5.0     25  30718 |    5  5816    0.0073    0.0015    0.0003 |
    5.820     5     5     5.0     25  30743 |    5  5821    0.0068    0.0014    0.0003 |
    5.825     5     5     5.0     25  30768 |    5  5826    0.0059    0.0012    0.0002 |
    5.830     5     5     5.0     25  30793 |    5  5831    0.0066    0.0013    0.0003 |
    5.835     5     5     5.0     25  30818 |    5  5836    0.0060    0.0012    0.0002 |
    5.840     5     5     5.0     25  30843 |    5  5841    0.0062    0.0012    0.0002 |
    5.845     5     5     5.0     25  30868 |    5  5846    0.0066    0.0013    0.0003 |
    5.850     5     5     5.0     25  30893 |    5  5851    0.0074    0.0015    0.0003 |
    5.855     5     5     5.0     25  30918 |    5  5856    0.0060    0.0012    0.0002 |
    5.860     5     5     5.0     25  30943 |    5  5861    0.0063    0.0013    0.0003 |
    5.865     5     5     5.0     25  30968 |    5  5866    0.0072    0.0014    0.0003 |
    5.870     5     5     5.0     25  30993 |    5  5871    0.0062    0.0012    0.0002 |
    5.875     5     5     5.0     25  31018 |    5  5876    0.0064    0.0013    0.0003 |
    5.880     5     5     5.0     25  31043 |    5  5881    0.0065    0.0013    0.0003 |
    5.885     5     5     5.0     25  31068 |    5  5886    0.0070    0.0014    0.0003 |
    5.890     5     5     5.0     25  31093 |    5  5891    0.0070    0.0014    0.0003 |
    5.895     5     5     5.0     25  31118 |    5  5896    0.0065    0.0013    0.0003 |
    5.900     5     5     5.0     25  31143 |    5  5901    0.0063    0.0013    0.0003 |
    5.905     5     5     5.0     25  31168 |    5  5906    0.0060    0.0012    0.0002 |
    5.910     5     5     5.0     25  31193 |    5  5911    0.0060    0.0012    0.0002 |
    5.915     5     5     5.0     25  31218 |    5  5916    0.0067    0.0013    0.0003 |
    5.920     5     5     5.0     25  31243 |    5  5921    0.0069    0.0014    0.0003 |
    5.925     5     5     5.0     25  31268 |    5  5926    0.0064    0.0013    0.0003 |
    5.930     5     5     5.0     25  31293 |    5  5931    0.0071    0.0014    0.0003 |
    5.935     5     5     5.0     25  31318 |    5  5936    0.0070    0.0014    0.0003 |
    5.940     5     5     5.0     25  31343 |    5  5941    0.0068    0.0014    0.0003 |
    5.945     5     5     5.0     25  31368 |    5  5946    0.0072    0.0014    0.0003 |
    5.950     5     5     5.0     25  31393 |    5  5951    0.0072    0.0014    0.0003 |
    5.955     5     5     5.0     25  31418 |    5  5956    0.0064    0.0013    0.0003 |
    5.960     5     5     5.0     25  31443 |    5  5961    0.0073    0.0015    0.0003 |
    5.965     5     5     5.0     25  31468 |    5  5966    0.0069    0.0014    0.0003 |
    5.970     5     5     5.0     25  31493 |    5  5971    0.0061    0.0012    0.0002 |
    5.975     5     5     5.0     25  31518 |    5  5976    0.0066    0.0013    0.0003 |
    5.980     5     5     5.0     25  31543 |    5  5981    0.0062    0.0012    0.0002 |
    5.985     5     5     5.0     25  31568 |    5  5986    0.0072    0.0014    0.0003 |
    5.990     5     5     5.0     25  31593 |    5  5991    0.0063    0.0013    0.0003 |
    5.995     5     5     5.0     25  31618 |    5  5996    0.0065    0.0013    0.0003 |
    6.000     5     5     5.0     25  31643 |    5  6001    0.0059    0.0012    0.0002 |
    6.005     5     5     5.0     25  31668 |    5  6006    0.0065    0.0013    0.0003 |
    6.010     5     5     5.0     25  31693 |    5  6011    0.0069    0.0014    0.0003 |
    6.015     5     5     5.0     25  31718 |    5  6016    0.0064    0.0013    0.0003 |
    6.020     5     5     5.0     25  31743 |    5  6021    0.0065    0.0013    0.0003 |
    6.025     5     5     5.0     25  31768 |    5  6026    0.0067    0.0013    0.0003 |
    6.030     5     5     5.0     25  31793 |    5  6031    0.0069    0.0014    0.0003 |
    6.035     5     5     5.0     25  31818 |    5  6036    0.0070    0.0014    0.0003 |
    6.040     5     5     5.0     25  31843 |    5  6041    0.0070    0.0014    0.0003 |
    6.045     5     5     5.0     25  31868 |    5  6046    0.0072    0.0014    0.0003 |
    6.050     5     5     5.0     25  31893 |    5  6051    0.0067    0.0013    0.0003 |
    6.055     5     5     5.0     25  31918 |    5  6056    0.0076    0.0015    0.0003 |
    6.060     5     5     5.0     25  31943 |    5  6061    0.0064    0.0013    0.0003 |
    6.065     5     5     5.0     25  31968 |    5  6066    0.0071    0.0014    0.0003 |
    6.070     5     5     5.0     25  31993 |    5  6071    0.0064    0.0013    0.0003 |
    6.075     5     5     5.0     25  32018 |    5  6076    0.0061    0.0012    0.0002 |
    6.080     5     5     5.0     25  32043 |    5  6081    0.0066    0.0013    0.0003 |
    6.085     5     5     5.0     25  32068 |    5  6086    0.0075    0.0015    0.0003 |
    6.090     5     5     5.0     25  32093 |    5  6091    0.0059    0.0012    0.0002 |
    6.095     5     5     5.0     25  32118 |    5  6096    0.0067    0.0013    0.0003 |
    6.100     5     5     5.0     25  32143 |    5  6101    0.0068    0.0014    0.0003 |
    6.105     5     5     5.0     25  32168 |    5  6106    0.0064    0.0013    0.0003 |
    6.110     5     5     5.0     25  32193 |    5  6111    0.0072    0.0014    0.0003 |
    6.115     5     5     5.0     25  32218 |    5  6116    0.0066    0.0013    0.0003 |
    6.120     5     5     5.0     25  32243 |    5  6121    0.0068    0.0014    0.0003 |
    6.125     5     5     5.0     25  32268 |    5  6126    0.0071    0.0014    0.0003 |
    6.130     5     5     5.0     25  32293 |    5  6131    0.0064    0.0013    0.0003 |
    6.135     5     5     5.0     25  32318 |    5  6136    0.0069    0.0014    0.0003 |
    6.140     5     5     5.0     25  32343 |    5  6141    0.0066    0.0013    0.0003 |
    6.145     5     5     5.0     25  32368 |    5  6146    0.0064    0.0013    0.0003 |
    6.150     5     5     5.0     25  32393 |    5  6151    0.0069    0.0014    0.0003 |
    6.155     5     5     5.0     25  32418 |    5  6156    0.0068    0.0014    0.0003 |
    6.160     5     5     5.0     25  32443 |    5  6161    0.0066    0.0013    0.0003 |
    6.165     5     5     5.0     25  32468 |    5  6166    0.0069    0.0014    0.0003 |
    6.170     5     5     5.0     25  32493 |    5  6171    0.0071    0.0014    0.0003 |
    6.175     5     5     5.0     25  32518 |    5  6176    0.0072    0.0014    0.0003 |
    6.180     5     5     5.0     25  32543 |    5  6181    0.0074    0.0015    0.0003 |
    6.185     5     5     5.0     25  32568 |    5  6186    0.0069    0.0014    0.0003 |
    6.190     5     5     5.0     25  32593 |    5  6191    0.0070    0.0014    0.0003 |
    6.195     5     5     5.0     25  32618 |    5  6196    0.0073    0.0015    0.0003 |
    6.200     5     5     5.0     25  32643 |    5  6201    0.0080    0.0016    0.0003 |
    6.205     5     5     5.0     25  32668 |    5  6206    0.0066    0.0013    0.0003 |
    6.210     5     5     5.0     25  32693 |    5  6211    0.0067    0.0013    0.0003 |
    6.215     5     5     5.0     25  32718 |    5  6216    0.0075    0.0015    0.0003 |
    6.220     5     5     5.0     25  32743 |    5  6221    0.0075    0.0015    0.0003 |
    6.225     5     5     5.0     25  32768 |    5  6226    0.0069    0.0014    0.0003 |
    6.230     5     5     5.0     25  32793 |    5  6231    0.0070    0.0014    0.0003 |
    6.235     5     5     5.0     25  32818 |    5  6236    0.0065    0.0013    0.0003 |
    6.240     5     5     5.0     25  32843 |    5  6241    0.0071    0.0014    0.0003 |
    6.245     5     5     5.0     25  32868 |    5  6246    0.0065    0.0013    0.0003 |
    6.250     5     5     5.0     25  32893 |    5  6251    0.0068    0.0014    0.0003 |
    6.255     5     5     5.0     25  32918 |    5  6256    0.0069    0.0014    0.0003 |
    6.260     5     5     5.0     25  32943 |    5  6261    0.0068    0.0014    0.0003 |
    6.265     5     5     5.0     25  32968 |    5  6266    0.0061    0.0012    0.0002 |
    6.270     5     5     5.0     25  32993 |    5  6271    0.0066    0.0013    0.0003 |
    6.275     5     5     5.0     25  33018 |    5  6276    0.0067    0.0013    0.0003 |
    6.280     5     5     5.0     25  33043 |    5  6281    0.0076    0.0015    0.0003 |
    6.285     5     5     5.0     25  33068 |    5  6286    0.0070    0.0014    0.0003 |
    6.290     5     5     5.0     25  33093 |    5  6291    0.0069    0.0014    0.0003 |
    6.295     5     5     5.0     25  33118 |    5  6296    0.0061    0.0012    0.0002 |
    6.300     5     5     5.0     25  33143 |    5  6301    0.0069    0.0014    0.0003 |
    6.305     5     5     5.0     25  33168 |    5  6306    0.0068    0.0014    0.0003 |
    6.310     5     5     5.0     25  33193 |    5  6311    0.0062    0.0012    0.0002 |
    6.315     5     5     5.0     25  33218 |    5  6316    0.0060    0.0012    0.0002 |
    6.320     5     5     5.0     25  33243 |    5  6321    0.0067    0.0013    0.0003 |
    6.325     5     5     5.0     25  33268 |    5  6326    0.0069    0.0014    0.0003 |
    6.330     5     5     5.0     25  33293 |    5  6331    0.0068    0.0014    0.0003 |
    6.335     5     5     5.0     25  33318 |    5  6336    0.0064    0.0013    0.0003 |
    6.340     5     5     5.0     25  33343 |    5  6341    0.0065    0.0013    0.0003 |
    6.345     5     5     5.0     25  33368 |    5  6346    0.0066    0.0013    0.0003 |
    6.350     5     5     5.0     25  33393 |    5  6351    0.0066    0.0013    0.0003 |
    6.355     5     5     5.0     25  33418 |    5  6356    0.0061    0.0012    0.0002 |
    6.360     5     5     5.0     25  33443 |    5  6361    0.0060    0.0012    0.0002 |
    6.365     5     5     5.0     25  33468 |    5  6366    0.0066    0.0013    0.0003 |
    6.370     5     5     5.0     25  33493 |    5  6371    0.0067    0.0013    0.0003 |
    6.375     5     5     5.0     25  33518 |    5  6376    0.0073    0.0015    0.0003 |
    6.380     5     5     5.0     25  33543 |    5  6381    0.0066    0.0013    0.0003 |
    6.385     5     5     5.0     25  33568 |    5  6386    0.0067    0.0013    0.0003 |
    6.390     5     5     5.0     25  33593 |    5  6391    0.0064    0.0013    0.0003 |
    6.395     4     4     4.0     20  33613 |    5  6396    0.0053    0.0011    0.0003 |
    6.400     4     4     4.0     20  33633 |    5  6401    0.0056    0.0011    0.0003 |
    6.405     4     4     4.0     20  33653 |    5  6406    0.0056    0.0011    0.0003 |
    6.410     4     4     4.0     20  33673 |    5  6411    0.0066    0.0013    0.0003 |
    6.415     4     4     4.0     20  33693 |    5  6416    0.0057    0.0011    0.0003 |
    6.420     4     4     4.0     20  33713 |    5  6421    0.0064    0.0013    0.0003 |
    6.425     4     4     4.0     20  33733 |    5  6426    0.0064    0.0013    0.0003 |
    6.430     4     4     4.0     20  33753 |    5  6431    0.0061    0.0012    0.0003 |
    6.435     4     4     4.0     20  33773 |    5  6436    0.0062    0.0012    0.0003 |
    6.440     4     4     4.0     20  33793 |    5  6441    0.0063    0.0013    0.0003 |
    6.445     4     4     4.0     20  33813 |    5  6446    0.0066    0.0013    0.0003 |
    6.450     4     4     4.0     20  33833 |    5  6451    0.0059    0.0012    0.0003 |
    6.455     4     4     4.0     20  33853 |    5  6456    0.0058    0.0012    0.0003 |
    6.460     4     4     4.0     20  33873 |    5  6461    0.0060    0.0012    0.0003 |
    6.465     4     4     4.0     20  33893 |    5  6466    0.0056    0.0011    0.0003 |
    6.470     4     4     4.0     20  33913 |    5  6471    0.0066    0.0013    0.0003 |
    6.475     4     4     4.0     20  33933 |    5  6476    0.0059    0.0012    0.0003 |
    6.480     4     4     4.0     20  33953 |    5  6481    0.0062    0.0012    0.0003 |
    6.485     4     4     4.0     20  33973 |    5  6486    0.0059    0.0012    0.0003 |
    6.490     4     4     4.0     20  33993 |    5  6491    0.0063    0.0013    0.0003 |
    6.495     4     4     4.0     20  34013 |    5  6496    0.0060    0.0012    0.0003 |
    6.500     4     4     4.0     20  34033 |    5  6501    0.0061    0.0012    0.0003 |
    6.505     4     4     4.0     20  34053 |    5  6506    0.0054    0.0011    0.0003 |
    6.510     4     4     4.0     20  34073 |    5  6511    0.0052    0.0010    0.0003 |
    6.515     4     4     4.0     20  34093 |    5  6516    0.0059    0.0012    0.0003 |
    6.520     4     4     4.0     20  34113 |    5  6521    0.0057    0.0011    0.0003 |
    6.525     4     4     4.0     20  34133 |    5  6526    0.0058    0.0012    0.0003 |
    6.530     4     4     4.0     20  34153 |    5  6531    0.0053    0.0011    0.0003 |
    6.535     4     4     4.0     20  34173 |    5  6536    0.0056    0.0011    0.0003 |
    6.540     4     4     4.0     20  34193 |    5  6541    0.0050    0.0010    0.0002 |
    6.545     4     4     4.0     20  34213 |    5  6546    0.0049    0.0010    0.0002 |
    6.550     4     4     4.0     20  34233 |    5  6551    0.0053    0.0011    0.0003 |
    6.555     4     4     4.0     20  34253 |    5  6556    0.0055    0.0011    0.0003 |
    6.560     4     4     4.0     20  34273 |    5  6561    0.0051    0.0010    0.0003 |
    6.565     4     4     4.0     20  34293 |    5  6566    0.0061    0.0012    0.0003 |
    6.570     4     4     4.0     20  34313 |    5  6571    0.0059    0.0012    0.0003 |
    6.575     4     4     4.0     20  34333 |    5  6576    0.0055    0.0011    0.0003 |
    6.580     4     4     4.0     20  34353 |    5  6581    0.0056    0.0011    0.0003 |
    6.585     4     4     4.0     20  34373 |    5  6586    0.0062    0.0012    0.0003 |
    6.590     4     4     4.0     20  34393 |    5  6591    0.0052    0.0010    0.0003 |
    6.595     4     4     4.0     20  34413 |    5  6596    0.0055    0.0011    0.0003 |
    6.600     4     4     4.0     20  34433 |    5  6601    0.0054    0.0011    0.0003 |
    6.605     4     4     4.0     20  34453 |    5  6606    0.0057    0.0011    0.0003 |
    6.610     4     4     4.0     20  34473 |    5  6611    0.0061    0.0012    0.0003 |
    6.615     4     4     4.0     20  34493 |    5  6616    0.0054    0.0011    0.0003 |
    6.620     4     4     4.0     20  34513 |    5  6621    0.0054    0.0011    0.0003 |
    6.625     4     4     4.0     20  34533 |    5  6626    0.0053    0.0011    0.0003 |
    6.630     4     4     4.0     20  34553 |    5  6631    0.0063    0.0013    0.0003 |
    6.635     4     4     4.0     20  34573 |    5  6636    0.0064    0.0013    0.0003 |
    6.640     4     4     4.0     20  34593 |    5  6641    0.0060    0.0012    0.0003 |
    6.645     4     4     4.0     20  34613 |    5  6646    0.0064    0.0013    0.0003 |
