          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
          mn it mx it  avg it    its  ttits |   ss    ts        st      stps     stpit |
    4.955    54    54    54.0    270 268735 |    5  4956    0.0074    0.0015    0.0000 |
    4.960    54    54    54.0    270 269005 |    5  4961    0.0074    0.0015    0.0000 |
    4.965    54    54    54.0    270 269275 |    5  4966    0.0072    0.0014    0.0000 |
    4.970    54    54    54.0    270 269545 |    5  4971    0.0073    0.0015    0.0000 |
    4.975    54    54    54.0    270 269815 |    5  4976    0.0071    0.0014    0.0000 |
    4.980    54    54    54.0    270 270085 |    5  4981    0.0068    0.0014    0.0000 |
    4.985    54    54    54.0    270 270355 |    5  4986    0.0075    0.0015    0.0000 |
    4.990    54    54    54.0    270 270625 |    5  4991    0.0071    0.0014    0.0000 |
    4.995    54    54    54.0    270 270895 |    5  4996    0.0069    0.0014    0.0000 |
    5.000    54    54    54.0    270 271165 |    5  5001    0.0072    0.0014    0.0000 |
    5.005    54    54    54.0    270 271435 |    5  5006    0.0069    0.0014    0.0000 |
    5.010    54    54    54.0    270 271705 |    5  5011    0.0071    0.0014    0.0000 |
    5.015    54    54    54.0    270 271975 |    5  5016    0.0067    0.0013    0.0000 |
    5.020    54    54    54.0    270 272245 |    5  5021    0.0069    0.0014    0.0000 |
    5.025    54    54    54.0    270 272515 |    5  5026    0.0074    0.0015    0.0000 |
    5.030    53    54    53.4    267 272782 |    5  5031    0.0077    0.0015    0.0000 |
    5.035    53    53    53.0    265 273047 |    5  5036    0.0072    0.0014    0.0000 |
    5.040    53    53    53.0    265 273312 |    5  5041    0.0072    0.0014    0.0000 |
    5.045    53    53    53.0    265 273577 |    5  5046    0.0073    0.0015    0.0000 |
    5.050    53    53    53.0    265 273842 |    5  5051    0.0068    0.0014    0.0000 |
    5.055    53    53    53.0    265 274107 |    5  5056    0.0070    0.0014    0.0000 |
    5.060    53    53    53.0    265 274372 |    5  5061    0.0072    0.0014    0.0000 |
    5.065    53    53    53.0    265 274637 |    5  5066    0.0069    0.0014    0.0000 |
    5.070    53    53    53.0    265 274902 |    5  5071    0.0073    0.0015    0.0000 |
    5.075    53    53    53.0    265 275167 |    5  5076    0.0070    0.0014    0.0000 |
    5.080    53    53    53.0    265 275432 |    5  5081    0.0067    0.0013    0.0000 |
    5.085    53    53    53.0    265 275697 |    5  5086    0.0069    0.0014    0.0000 |
    5.090    53    53    53.0    265 275962 |    5  5091    0.0069    0.0014    0.0000 |
    5.095    53    53    53.0    265 276227 |    5  5096    0.0071    0.0014    0.0000 |
    5.100    53    53    53.0    265 276492 |    5  5101    0.0066    0.0013    0.0000 |
    5.105    53    53    53.0    265 276757 |    5  5106    0.0070    0.0014    0.0000 |
    5.110    53    53    53.0    265 277022 |    5  5111    0.0070    0.0014    0.0000 |
    5.115    53    53    53.0    265 277287 |    5  5116    0.0074    0.0015    0.0000 |
    5.120    53    53    53.0    265 277552 |    5  5121    0.0070    0.0014    0.0000 |
    5.125    53    53    53.0    265 277817 |    5  5126    0.0065    0.0013    0.0000 |
    5.130    53    53    53.0    265 278082 |    5  5131    0.0069    0.0014    0.0000 |
    5.135    53    53    53.0    265 278347 |    5  5136    0.0073    0.0015    0.0000 |
    5.140    53    53    53.0    265 278612 |    5  5141    0.0073    0.0015    0.0000 |
    5.145    53    53    53.0    265 278877 |    5  5146    0.0069    0.0014    0.0000 |
    5.150    53    53    53.0    265 279142 |    5  5151    0.0069    0.0014    0.0000 |
    5.155    53    53    53.0    265 279407 |    5  5156    0.0066    0.0013    0.0000 |
    5.160    53    53    53.0    265 279672 |    5  5161    0.0073    0.0015    0.0000 |
    5.165    53    53    53.0    265 279937 |    5  5166    0.0071    0.0014    0.0000 |
    5.170    53    53    53.0    265 280202 |    5  5171    0.0073    0.0015    0.0000 |
    5.175    53    53    53.0    265 280467 |    5  5176    0.0068    0.0014    0.0000 |
    5.180    53    53    53.0    265 280732 |    5  5181    0.0067    0.0013    0.0000 |
    5.185    53    53    53.0    265 280997 |    5  5186    0.0072    0.0014    0.0000 |
    5.190    53    53    53.0    265 281262 |    5  5191    0.0066    0.0013    0.0000 |
    5.195    53    53    53.0    265 281527 |    5  5196    0.0069    0.0014    0.0000 |
    5.200    53    53    53.0    265 281792 |    5  5201    0.0076    0.0015    0.0000 |
    5.205    53    53    53.0    265 282057 |    5  5206    0.0072    0.0014    0.0000 |
    5.210    53    53    53.0    265 282322 |    5  5211    0.0072    0.0014    0.0000 |
    5.215    53    53    53.0    265 282587 |    5  5216    0.0068    0.0014    0.0000 |
    5.220    53    53    53.0    265 282852 |    5  5221    0.0066    0.0013    0.0000 |
    5.225    53    53    53.0    265 283117 |    5  5226    0.0071    0.0014    0.0000 |
    5.230    53    53    53.0    265 283382 |    5  5231    0.0072    0.0014    0.0000 |
    5.235    53    53    53.0    265 283647 |    5  5236    0.0069    0.0014    0.0000 |
    5.240    53    53    53.0    265 283912 |    5  5241    0.0073    0.0015    0.0000 |
    5.245    53    53    53.0    265 284177 |    5  5246    0.0070    0.0014    0.0000 |
    5.250    53    53    53.0    265 284442 |    5  5251    0.0068    0.0014    0.0000 |
    5.255    53    53    53.0    265 284707 |    5  5256    0.0071    0.0014    0.0000 |
    5.260    53    53    53.0    265 284972 |    5  5261    0.0070    0.0014    0.0000 |
    5.265    53    53    53.0    265 285237 |    5  5266    0.0068    0.0014    0.0000 |
    5.270    53    53    53.0    265 285502 |    5  5271    0.0068    0.0014    0.0000 |
    5.275    53    53    53.0    265 285767 |    5  5276    0.0068    0.0014    0.0000 |
    5.280    53    53    53.0    265 286032 |    5  5281    0.0070    0.0014    0.0000 |
    5.285    53    53    53.0    265 286297 |    5  5286    0.0070    0.0014    0.0000 |
    5.290    53    53    53.0    265 286562 |    5  5291    0.0072    0.0014    0.0000 |
    5.295    53    53    53.0    265 286827 |    5  5296    0.0072    0.0014    0.0000 |
    5.300    53    53    53.0    265 287092 |    5  5301    0.0073    0.0015    0.0000 |
    5.305    53    53    53.0    265 287357 |    5  5306    0.0066    0.0013    0.0000 |
    5.310    53    53    53.0    265 287622 |    5  5311    0.0071    0.0014    0.0000 |
    5.315    53    53    53.0    265 287887 |    5  5316    0.0072    0.0014    0.0000 |
    5.320    53    53    53.0    265 288152 |    5  5321    0.0068    0.0014    0.0000 |
    5.325    53    53    53.0    265 288417 |    5  5326    0.0071    0.0014    0.0000 |
    5.330    53    53    53.0    265 288682 |    5  5331    0.0068    0.0014    0.0000 |
    5.335    53    53    53.0    265 288947 |    5  5336    0.0068    0.0014    0.0000 |
    5.340    53    53    53.0    265 289212 |    5  5341    0.0069    0.0014    0.0000 |
    5.345    53    53    53.0    265 289477 |    5  5346    0.0074    0.0015    0.0000 |
    5.350    53    53    53.0    265 289742 |    5  5351    0.0070    0.0014    0.0000 |
    5.355    53    53    53.0    265 290007 |    5  5356    0.0077    0.0015    0.0000 |
    5.360    53    53    53.0    265 290272 |    5  5361    0.0066    0.0013    0.0000 |
    5.365    53    53    53.0    265 290537 |    5  5366    0.0061    0.0012    0.0000 |
    5.370    53    53    53.0    265 290802 |    5  5371    0.0070    0.0014    0.0000 |
    5.375    52    53    52.2    261 291063 |    5  5376    0.0065    0.0013    0.0000 |
    5.380    52    52    52.0    260 291323 |    5  5381    0.0065    0.0013    0.0000 |
    5.385    52    52    52.0    260 291583 |    5  5386    0.0071    0.0014    0.0000 |
    5.390    52    52    52.0    260 291843 |    5  5391    0.0066    0.0013    0.0000 |
    5.395    52    52    52.0    260 292103 |    5  5396    0.0067    0.0013    0.0000 |
    5.400    52    52    52.0    260 292363 |    5  5401    0.0064    0.0013    0.0000 |
    5.405    52    52    52.0    260 292623 |    5  5406    0.0073    0.0015    0.0000 |
    5.410    52    52    52.0    260 292883 |    5  5411    0.0067    0.0013    0.0000 |
    5.415    52    52    52.0    260 293143 |    5  5416    0.0067    0.0013    0.0000 |
    5.420    52    52    52.0    260 293403 |    5  5421    0.0070    0.0014    0.0000 |
    5.425    52    52    52.0    260 293663 |    5  5426    0.0069    0.0014    0.0000 |
    5.430    52    52    52.0    260 293923 |    5  5431    0.0066    0.0013    0.0000 |
    5.435    52    52    52.0    260 294183 |    5  5436    0.0067    0.0013    0.0000 |
    5.440    52    52    52.0    260 294443 |    5  5441    0.0072    0.0014    0.0000 |
    5.445    52    52    52.0    260 294703 |    5  5446    0.0068    0.0014    0.0000 |
    5.450    52    52    52.0    260 294963 |    5  5451    0.0067    0.0013    0.0000 |
    5.455    52    52    52.0    260 295223 |    5  5456    0.0069    0.0014    0.0000 |
    5.460    52    52    52.0    260 295483 |    5  5461    0.0070    0.0014    0.0000 |
    5.465    52    52    52.0    260 295743 |    5  5466    0.0070    0.0014    0.0000 |
    5.470    52    52    52.0    260 296003 |    5  5471    0.0070    0.0014    0.0000 |
    5.475    52    52    52.0    260 296263 |    5  5476    0.0068    0.0014    0.0000 |
    5.480    52    52    52.0    260 296523 |    5  5481    0.0065    0.0013    0.0000 |
    5.485    52    52    52.0    260 296783 |    5  5486    0.0073    0.0015    0.0000 |
    5.490    52    52    52.0    260 297043 |    5  5491    0.0070    0.0014    0.0000 |
    5.495    52    52    52.0    260 297303 |    5  5496    0.0066    0.0013    0.0000 |
    5.500    52    52    52.0    260 297563 |    5  5501    0.0073    0.0015    0.0000 |
    5.505    48    52    51.2    256 297819 |    5  5506    0.0067    0.0013    0.0000 |
    5.510    48    52    51.2    256 298075 |    5  5511    0.0069    0.0014    0.0000 |
    5.515    52    52    52.0    260 298335 |    5  5516    0.0068    0.0014    0.0000 |
    5.520    52    52    52.0    260 298595 |    5  5521    0.0072    0.0014    0.0000 |
    5.525    52    52    52.0    260 298855 |    5  5526    0.0067    0.0013    0.0000 |
    5.530    51    52    51.8    259 299114 |    5  5531    0.0070    0.0014    0.0000 |
    5.535    51    51    51.0    255 299369 |    5  5536    0.0064    0.0013    0.0000 |
    5.540    51    51    51.0    255 299624 |    5  5541    0.0067    0.0013    0.0000 |
    5.545    51    51    51.0    255 299879 |    5  5546    0.0065    0.0013    0.0000 |
    5.550    51    51    51.0    255 300134 |    5  5551    0.0072    0.0014    0.0000 |
    5.555    51    51    51.0    255 300389 |    5  5556    0.0068    0.0014    0.0000 |
    5.560    51    51    51.0    255 300644 |    5  5561    0.0068    0.0014    0.0000 |
    5.565    51    51    51.0    255 300899 |    5  5566    0.0069    0.0014    0.0000 |
    5.570    51    51    51.0    255 301154 |    5  5571    0.0066    0.0013    0.0000 |
    5.575    51    51    51.0    255 301409 |    5  5576    0.0066    0.0013    0.0000 |
    5.580    51    51    51.0    255 301664 |    5  5581    0.0072    0.0014    0.0000 |
    5.585    51    51    51.0    255 301919 |    5  5586    0.0070    0.0014    0.0000 |
    5.590    51    51    51.0    255 302174 |    5  5591    0.0067    0.0013    0.0000 |
    5.595    51    51    51.0    255 302429 |    5  5596    0.0067    0.0013    0.0000 |
    5.600    50    51    50.4    252 302681 |    5  5601    0.0065    0.0013    0.0000 |
    5.605    50    50    50.0    250 302931 |    5  5606    0.0066    0.0013    0.0000 |
    5.610    50    50    50.0    250 303181 |    5  5611    0.0066    0.0013    0.0000 |
    5.615    50    50    50.0    250 303431 |    5  5616    0.0064    0.0013    0.0000 |
    5.620    49    50    49.6    248 303679 |    5  5621    0.0064    0.0013    0.0000 |
    5.625    48    49    48.2    241 303920 |    5  5626    0.0066    0.0013    0.0000 |
    5.630    46    48    47.6    238 304158 |    5  5631    0.0069    0.0014    0.0000 |
    5.635    42    47    45.8    229 304387 |    5  5636    0.0066    0.0013    0.0000 |
    5.640    47    48    47.8    239 304626 |    5  5641    0.0066    0.0013    0.0000 |
    5.645    49    49    49.0    245 304871 |    5  5646    0.0068    0.0014    0.0000 |
    5.650    50    50    50.0    250 305121 |    5  5651    0.0067    0.0013    0.0000 |
    5.655    50    50    50.0    250 305371 |    5  5656    0.0062    0.0012    0.0000 |
    5.660    50    50    50.0    250 305621 |    5  5661    0.0060    0.0012    0.0000 |
    5.665    50    50    50.0    250 305871 |    5  5666    0.0068    0.0014    0.0000 |
    5.670    50    51    50.6    253 306124 |    5  5671    0.0069    0.0014    0.0000 |
    5.675    51    51    51.0    255 306379 |    5  5676    0.0067    0.0013    0.0000 |
    5.680    51    51    51.0    255 306634 |    5  5681    0.0064    0.0013    0.0000 |
    5.685    51    51    51.0    255 306889 |    5  5686    0.0063    0.0013    0.0000 |
    5.690    51    51    51.0    255 307144 |    5  5691    0.0068    0.0014    0.0000 |
    5.695    51    51    51.0    255 307399 |    5  5696    0.0066    0.0013    0.0000 |
    5.700    51    51    51.0    255 307654 |    5  5701    0.0067    0.0013    0.0000 |
    5.705    51    51    51.0    255 307909 |    5  5706    0.0070    0.0014    0.0000 |
    5.710    51    51    51.0    255 308164 |    5  5711    0.0068    0.0014    0.0000 |
    5.715    51    51    51.0    255 308419 |    5  5716    0.0066    0.0013    0.0000 |
    5.720    51    51    51.0    255 308674 |    5  5721    0.0065    0.0013    0.0000 |
    5.725    51    51    51.0    255 308929 |    5  5726    0.0066    0.0013    0.0000 |
    5.730    51    51    51.0    255 309184 |    5  5731    0.0066    0.0013    0.0000 |
    5.735    51    51    51.0    255 309439 |    5  5736    0.0065    0.0013    0.0000 |
    5.740    51    51    51.0    255 309694 |    5  5741    0.0067    0.0013    0.0000 |
    5.745    51    51    51.0    255 309949 |    5  5746    0.0067    0.0013    0.0000 |
    5.750    51    51    51.0    255 310204 |    5  5751    0.0070    0.0014    0.0000 |
    5.755    51    52    51.8    259 310463 |    5  5756    0.0068    0.0014    0.0000 |
    5.760    52    52    52.0    260 310723 |    5  5761    0.0072    0.0014    0.0000 |
    5.765    52    52    52.0    260 310983 |    5  5766    0.0069    0.0014    0.0000 |
    5.770    52    52    52.0    260 311243 |    5  5771    0.0076    0.0015    0.0000 |
    5.775    52    52    52.0    260 311503 |    5  5776    0.0069    0.0014    0.0000 |
    5.780    52    52    52.0    260 311763 |    5  5781    0.0070    0.0014    0.0000 |
    5.785    52    52    52.0    260 312023 |    5  5786    0.0070    0.0014    0.0000 |
    5.790    52    52    52.0    260 312283 |    5  5791    0.0072    0.0014    0.0000 |
    5.795    52    52    52.0    260 312543 |    5  5796    0.0066    0.0013    0.0000 |
    5.800    52    52    52.0    260 312803 |    5  5801    0.0068    0.0014    0.0000 |
    5.805    52    52    52.0    260 313063 |    5  5806    0.0066    0.0013    0.0000 |
    5.810    52    52    52.0    260 313323 |    5  5811    0.0066    0.0013    0.0000 |
    5.815    52    52    52.0    260 313583 |    5  5816    0.0071    0.0014    0.0000 |
    5.820    52    52    52.0    260 313843 |    5  5821    0.0072    0.0014    0.0000 |
    5.825    52    52    52.0    260 314103 |    5  5826    0.0063    0.0013    0.0000 |
    5.830    52    52    52.0    260 314363 |    5  5831    0.0072    0.0014    0.0000 |
    5.835    52    52    52.0    260 314623 |    5  5836    0.0062    0.0012    0.0000 |
    5.840    52    52    52.0    260 314883 |    5  5841    0.0067    0.0013    0.0000 |
    5.845    52    52    52.0    260 315143 |    5  5846    0.0064    0.0013    0.0000 |
    5.850    52    52    52.0    260 315403 |    5  5851    0.0068    0.0014    0.0000 |
    5.855    52    52    52.0    260 315663 |    5  5856    0.0065    0.0013    0.0000 |
    5.860    52    52    52.0    260 315923 |    5  5861    0.0064    0.0013    0.0000 |
    5.865    52    52    52.0    260 316183 |    5  5866    0.0069    0.0014    0.0000 |
    5.870    52    52    52.0    260 316443 |    5  5871    0.0072    0.0014    0.0000 |
    5.875    52    52    52.0    260 316703 |    5  5876    0.0069    0.0014    0.0000 |
    5.880    52    52    52.0    260 316963 |    5  5881    0.0067    0.0013    0.0000 |
    5.885    52    52    52.0    260 317223 |    5  5886    0.0073    0.0015    0.0000 |
    5.890    52    52    52.0    260 317483 |    5  5891    0.0068    0.0014    0.0000 |
    5.895    52    52    52.0    260 317743 |    5  5896    0.0072    0.0014    0.0000 |
    5.900    52    52    52.0    260 318003 |    5  5901    0.0070    0.0014    0.0000 |
    5.905    52    52    52.0    260 318263 |    5  5906    0.0072    0.0014    0.0000 |
    5.910    52    52    52.0    260 318523 |    5  5911    0.0064    0.0013    0.0000 |
    5.915    52    52    52.0    260 318783 |    5  5916    0.0072    0.0014    0.0000 |
    5.920    52    52    52.0    260 319043 |    5  5921    0.0067    0.0013    0.0000 |
    5.925    52    52    52.0    260 319303 |    5  5926    0.0072    0.0014    0.0000 |
    5.930    52    52    52.0    260 319563 |    5  5931    0.0066    0.0013    0.0000 |
    5.935    52    52    52.0    260 319823 |    5  5936    0.0067    0.0013    0.0000 |
    5.940    52    52    52.0    260 320083 |    5  5941    0.0067    0.0013    0.0000 |
    5.945    52    52    52.0    260 320343 |    5  5946    0.0070    0.0014    0.0000 |
    5.950    52    52    52.0    260 320603 |    5  5951    0.0070    0.0014    0.0000 |
    5.955    52    52    52.0    260 320863 |    5  5956    0.0073    0.0015    0.0000 |
    5.960    52    52    52.0    260 321123 |    5  5961    0.0070    0.0014    0.0000 |
    5.965    52    52    52.0    260 321383 |    5  5966    0.0069    0.0014    0.0000 |
    5.970    52    52    52.0    260 321643 |    5  5971    0.0066    0.0013    0.0000 |
    5.975    52    52    52.0    260 321903 |    5  5976    0.0071    0.0014    0.0000 |
    5.980    52    52    52.0    260 322163 |    5  5981    0.0067    0.0013    0.0000 |
    5.985    52    52    52.0    260 322423 |    5  5986    0.0063    0.0013    0.0000 |
    5.990    52    52    52.0    260 322683 |    5  5991    0.0068    0.0014    0.0000 |
    5.995    52    52    52.0    260 322943 |    5  5996    0.0069    0.0014    0.0000 |
    6.000    52    52    52.0    260 323203 |    5  6001    0.0067    0.0013    0.0000 |
    6.005    52    52    52.0    260 323463 |    5  6006    0.0071    0.0014    0.0000 |
    6.010    52    52    52.0    260 323723 |    5  6011    0.0067    0.0013    0.0000 |
    6.015    52    52    52.0    260 323983 |    5  6016    0.0068    0.0014    0.0000 |
    6.020    52    52    52.0    260 324243 |    5  6021    0.0068    0.0014    0.0000 |
    6.025    52    52    52.0    260 324503 |    5  6026    0.0067    0.0013    0.0000 |
    6.030    52    52    52.0    260 324763 |    5  6031    0.0075    0.0015    0.0000 |
    6.035    52    52    52.0    260 325023 |    5  6036    0.0070    0.0014    0.0000 |
    6.040    52    52    52.0    260 325283 |    5  6041    0.0070    0.0014    0.0000 |
    6.045    52    52    52.0    260 325543 |    5  6046    0.0069    0.0014    0.0000 |
    6.050    52    52    52.0    260 325803 |    5  6051    0.0071    0.0014    0.0000 |
    6.055    52    52    52.0    260 326063 |    5  6056    0.0073    0.0015    0.0000 |
    6.060    52    52    52.0    260 326323 |    5  6061    0.0068    0.0014    0.0000 |
    6.065    52    52    52.0    260 326583 |    5  6066    0.0069    0.0014    0.0000 |
    6.070    53    53    53.0    265 326848 |    5  6071    0.0069    0.0014    0.0000 |
    6.075    53    53    53.0    265 327113 |    5  6076    0.0070    0.0014    0.0000 |
    6.080    53    53    53.0    265 327378 |    5  6081    0.0069    0.0014    0.0000 |
    6.085    53    53    53.0    265 327643 |    5  6086    0.0071    0.0014    0.0000 |
    6.090    53    53    53.0    265 327908 |    5  6091    0.0070    0.0014    0.0000 |
    6.095    53    53    53.0    265 328173 |    5  6096    0.0070    0.0014    0.0000 |
    6.100    53    53    53.0    265 328438 |    5  6101    0.0072    0.0014    0.0000 |
    6.105    53    53    53.0    265 328703 |    5  6106    0.0070    0.0014    0.0000 |
    6.110    53    53    53.0    265 328968 |    5  6111    0.0070    0.0014    0.0000 |
    6.115    53    53    53.0    265 329233 |    5  6116    0.0068    0.0014    0.0000 |
    6.120    53    53    53.0    265 329498 |    5  6121    0.0072    0.0014    0.0000 |
    6.125    53    53    53.0    265 329763 |    5  6126    0.0068    0.0014    0.0000 |
    6.130    53    53    53.0    265 330028 |    5  6131    0.0071    0.0014    0.0000 |
    6.135    53    53    53.0    265 330293 |    5  6136    0.0073    0.0015    0.0000 |
    6.140    53    53    53.0    265 330558 |    5  6141    0.0068    0.0014    0.0000 |
    6.145    53    53    53.0    265 330823 |    5  6146    0.0067    0.0013    0.0000 |
    6.150    53    53    53.0    265 331088 |    5  6151    0.0075    0.0015    0.0000 |
    6.155    53    53    53.0    265 331353 |    5  6156    0.0073    0.0015    0.0000 |
    6.160    53    53    53.0    265 331618 |    5  6161    0.0071    0.0014    0.0000 |
    6.165    53    53    53.0    265 331883 |    5  6166    0.0070    0.0014    0.0000 |
    6.170    53    53    53.0    265 332148 |    5  6171    0.0071    0.0014    0.0000 |
    6.175    53    53    53.0    265 332413 |    5  6176    0.0073    0.0015    0.0000 |
    6.180    53    53    53.0    265 332678 |    5  6181    0.0068    0.0014    0.0000 |
    6.185    53    53    53.0    265 332943 |    5  6186    0.0067    0.0013    0.0000 |
    6.190    53    53    53.0    265 333208 |    5  6191    0.0068    0.0014    0.0000 |
    6.195    53    53    53.0    265 333473 |    5  6196    0.0069    0.0014    0.0000 |
    6.200    53    53    53.0    265 333738 |    5  6201    0.0069    0.0014    0.0000 |
    6.205    53    53    53.0    265 334003 |    5  6206    0.0074    0.0015    0.0000 |
    6.210    53    53    53.0    265 334268 |    5  6211    0.0066    0.0013    0.0000 |
    6.215    53    53    53.0    265 334533 |    5  6216    0.0070    0.0014    0.0000 |
    6.220    53    53    53.0    265 334798 |    5  6221    0.0073    0.0015    0.0000 |
    6.225    53    53    53.0    265 335063 |    5  6226    0.0070    0.0014    0.0000 |
    6.230    53    53    53.0    265 335328 |    5  6231    0.0074    0.0015    0.0000 |
    6.235    53    53    53.0    265 335593 |    5  6236    0.0068    0.0014    0.0000 |
    6.240    53    53    53.0    265 335858 |    5  6241    0.0072    0.0014    0.0000 |
    6.245    53    53    53.0    265 336123 |    5  6246    0.0066    0.0013    0.0000 |
    6.250    53    53    53.0    265 336388 |    5  6251    0.0064    0.0013    0.0000 |
    6.255    53    53    53.0    265 336653 |    5  6256    0.0068    0.0014    0.0000 |
    6.260    53    53    53.0    265 336918 |    5  6261    0.0071    0.0014    0.0000 |
    6.265    53    53    53.0    265 337183 |    5  6266    0.0071    0.0014    0.0000 |
    6.270    53    53    53.0    265 337448 |    5  6271    0.0068    0.0014    0.0000 |
    6.275    53    53    53.0    265 337713 |    5  6276    0.0069    0.0014    0.0000 |
    6.280    53    53    53.0    265 337978 |    5  6281    0.0067    0.0013    0.0000 |
    6.285    53    53    53.0    265 338243 |    5  6286    0.0067    0.0013    0.0000 |
    6.290    53    53    53.0    265 338508 |    5  6291    0.0068    0.0014    0.0000 |
    6.295    53    53    53.0    265 338773 |    5  6296    0.0069    0.0014    0.0000 |
    6.300    53    53    53.0    265 339038 |    5  6301    0.0068    0.0014    0.0000 |
    6.305    53    53    53.0    265 339303 |    5  6306    0.0073    0.0015    0.0000 |
    6.310    53    53    53.0    265 339568 |    5  6311    0.0070    0.0014    0.0000 |
    6.315    53    53    53.0    265 339833 |    5  6316    0.0075    0.0015    0.0000 |
    6.320    53    53    53.0    265 340098 |    5  6321    0.0073    0.0015    0.0000 |
    6.325    53    53    53.0    265 340363 |    5  6326    0.0068    0.0014    0.0000 |
    6.330    53    53    53.0    265 340628 |    5  6331    0.0066    0.0013    0.0000 |
    6.335    53    53    53.0    265 340893 |    5  6336    0.0071    0.0014    0.0000 |
    6.340    53    53    53.0    265 341158 |    5  6341    0.0066    0.0013    0.0000 |
    6.345    53    53    53.0    265 341423 |    5  6346    0.0070    0.0014    0.0000 |
    6.350    53    53    53.0    265 341688 |    5  6351    0.0071    0.0014    0.0000 |
    6.355    53    53    53.0    265 341953 |    5  6356    0.0073    0.0015    0.0000 |
    6.360    53    53    53.0    265 342218 |    5  6361    0.0070    0.0014    0.0000 |
    6.365    53    53    53.0    265 342483 |    5  6366    0.0074    0.0015    0.0000 |
    6.370    53    53    53.0    265 342748 |    5  6371    0.0069    0.0014    0.0000 |
    6.375    53    53    53.0    265 343013 |    5  6376    0.0069    0.0014    0.0000 |
    6.380    53    53    53.0    265 343278 |    5  6381    0.0068    0.0014    0.0000 |
    6.385    53    53    53.0    265 343543 |    5  6386    0.0072    0.0014    0.0000 |
    6.390    53    53    53.0    265 343808 |    5  6391    0.0069    0.0014    0.0000 |
    6.395    53    53    53.0    265 344073 |    5  6396    0.0068    0.0014    0.0000 |
    6.400    53    53    53.0    265 344338 |    5  6401    0.0065    0.0013    0.0000 |
    6.405    53    53    53.0    265 344603 |    5  6406    0.0076    0.0015    0.0000 |
    6.410    53    53    53.0    265 344868 |    5  6411    0.0074    0.0015    0.0000 |
    6.415    53    53    53.0    265 345133 |    5  6416    0.0075    0.0015    0.0000 |
    6.420    53    53    53.0    265 345398 |    5  6421    0.0067    0.0013    0.0000 |
    6.425    53    53    53.0    265 345663 |    5  6426    0.0068    0.0014    0.0000 |
    6.430    53    53    53.0    265 345928 |    5  6431    0.0068    0.0014    0.0000 |
    6.435    53    53    53.0    265 346193 |    5  6436    0.0073    0.0015    0.0000 |
    6.440    53    53    53.0    265 346458 |    5  6441    0.0073    0.0015    0.0000 |
    6.445    53    53    53.0    265 346723 |    5  6446    0.0070    0.0014    0.0000 |
    6.450    53    53    53.0    265 346988 |    5  6451    0.0070    0.0014    0.0000 |
    6.455    53    53    53.0    265 347253 |    5  6456    0.0071    0.0014    0.0000 |
    6.460    53    53    53.0    265 347518 |    5  6461    0.0070    0.0014    0.0000 |
    6.465    53    53    53.0    265 347783 |    5  6466    0.0069    0.0014    0.0000 |
    6.470    53    53    53.0    265 348048 |    5  6471    0.0068    0.0014    0.0000 |
    6.475    53    53    53.0    265 348313 |    5  6476    0.0066    0.0013    0.0000 |
    6.480    53    53    53.0    265 348578 |    5  6481    0.0075    0.0015    0.0000 |
    6.485    53    53    53.0    265 348843 |    5  6486    0.0072    0.0014    0.0000 |
    6.490    53    53    53.0    265 349108 |    5  6491    0.0069    0.0014    0.0000 |
    6.495    53    53    53.0    265 349373 |    5  6496    0.0073    0.0015    0.0000 |
    6.500    53    53    53.0    265 349638 |    5  6501    0.0071    0.0014    0.0000 |
    6.505    53    53    53.0    265 349903 |    5  6506    0.0068    0.0014    0.0000 |
    6.510    53    53    53.0    265 350168 |    5  6511    0.0069    0.0014    0.0000 |
    6.515    53    53    53.0    265 350433 |    5  6516    0.0072    0.0014    0.0000 |
    6.520    53    53    53.0    265 350698 |    5  6521    0.0069    0.0014    0.0000 |
    6.525    53    53    53.0    265 350963 |    5  6526    0.0067    0.0013    0.0000 |
    6.530    53    53    53.0    265 351228 |    5  6531    0.0067    0.0013    0.0000 |
    6.535    53    53    53.0    265 351493 |    5  6536    0.0070    0.0014    0.0000 |
    6.540    53    53    53.0    265 351758 |    5  6541    0.0069    0.0014    0.0000 |
    6.545    53    53    53.0    265 352023 |    5  6546    0.0067    0.0013    0.0000 |
    6.550    53    53    53.0    265 352288 |    5  6551    0.0068    0.0014    0.0000 |
    6.555    53    53    53.0    265 352553 |    5  6556    0.0065    0.0013    0.0000 |
    6.560    53    53    53.0    265 352818 |    5  6561    0.0070    0.0014    0.0000 |
    6.565    53    53    53.0    265 353083 |    5  6566    0.0069    0.0014    0.0000 |
    6.570    53    53    53.0    265 353348 |    5  6571    0.0068    0.0014    0.0000 |
    6.575    53    53    53.0    265 353613 |    5  6576    0.0067    0.0013    0.0000 |
    6.580    53    53    53.0    265 353878 |    5  6581    0.0070    0.0014    0.0000 |
    6.585    53    53    53.0    265 354143 |    5  6586    0.0069    0.0014    0.0000 |
    6.590    53    53    53.0    265 354408 |    5  6591    0.0070    0.0014    0.0000 |
    6.595    53    53    53.0    265 354673 |    5  6596    0.0067    0.0013    0.0000 |
    6.600    53    53    53.0    265 354938 |    5  6601    0.0066    0.0013    0.0000 |
    6.605    53    53    53.0    265 355203 |    5  6606    0.0076    0.0015    0.0000 |
